gp-common-timestamp,before,dirty_reboot_time
2024-03-21T05:24:19Z,"[2024-03-18T20:41:22+00:00]: The resource property GPU_SXM_6 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:24:19Z,"[2024-03-19T21:18:09+00:00]: The resource property GPU_SXM_3 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:33+00:00]: The resource property GPU_SXM_1 NVLink_8 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:39+00:00]: The resource property GPU_SXM_1 NVLink_7 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:42+00:00]: The resource property GPU_SXM_1 NVLink_6 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:46+00:00]: The resource property GPU_SXM_1 NVLink_5 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:51+00:00]: The resource property GPU_SXM_1 NVLink_4 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:53+00:00]: The resource property GPU_SXM_1 NVLink_3 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:13:58+00:00]: The resource property GPU_SXM_1 NVLink_2 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:02+00:00]: The resource property GPU_SXM_1 NVLink_1 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:14+00:00]: The resource property NVSwitch_3 NVLink_31 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:21+00:00]: The resource property NVSwitch_3 NVLink_30 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:25+00:00]: The resource property NVSwitch_3 NVLink_29 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:36+00:00]: The resource property NVSwitch_3 NVLink_28 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:42+00:00]: The resource property NVSwitch_1 NVLink_39 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:45+00:00]: The resource property NVSwitch_1 NVLink_38 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:58+00:00]: The resource property NVSwitch_0 NVLink_31 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:14:58+00:00]: The resource property GPU_SXM_8 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:00+00:00]: The resource property NVSwitch_0 NVLink_30 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:12+00:00]: The resource property GPU_SXM_8 NVLink_16 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:15+00:00]: The resource property GPU_SXM_8 NVLink_15 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:20+00:00]: The resource property GPU_SXM_8 NVLink_14 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:27+00:00]: The resource property GPU_SXM_8 NVLink_13 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:29+00:00]: The resource property GPU_SXM_8 NVLink_12 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:33+00:00]: The resource property GPU_SXM_7 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:15:35+00:00]: The resource property GPU_SXM_4 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:23+00:00]: The resource property GPU_SXM_7 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:30+00:00]: The resource property GPU_SXM_6 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:32+00:00]: The resource property GPU_SXM_5 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:37+00:00]: The resource property GPU_SXM_4 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:42+00:00]: The resource property GPU_SXM_3 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:44+00:00]: The resource property GPU_SXM_2 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:40:46+00:00]: The resource property GPU_SXM_1 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-02-16T17:41:18+00:00]: The resource property GPU_SXM_8 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-07T03:20:21+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-11T02:14:52+00:00]: The resource property GPU_SXM_5 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:44:26+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][161][00] XID 45 Ch 0000000f'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:44:29+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][162][00] XID 74 NVLink: fatal error detected on link 17(0x0; 0x0; 0x10000; 0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:46:07+00:00]: The resource property GPU_SXM_7 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][80][00] XID 45 Ch 0000000f'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:46:09+00:00]: The resource property GPU_SXM_7 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][81][00] XID 74 NVLink: fatal error detected on link 15(0x0; 0x0; 0x10000; 0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:47:50+00:00]: The resource property GPU_SXM_8 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:25 UTC 2024][161][00] XID 45 Ch 0000000f'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:47:52+00:00]: The resource property GPU_SXM_8 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:25 UTC 2024][162][00] XID 74 NVLink: fatal error detected on link 17(0x0; 0x0; 0x10000; 0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:24+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][240][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:25+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][241][00] SXID 24007 Fatal; Link 57 sourcetrack timeout error (First)3e'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:27+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][242][00] SXID 24007 Severity 1 Engine instance 57 Sub-engine instance 00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:29+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][243][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:31+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][244][00] SXID 24007 Fatal; Link 60 sourcetrack timeout error (First)d7'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:32+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][245][00] SXID 24007 Severity 1 Engine instance 60 Sub-engine instance 00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:34+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][246][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:36+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][247][00] SXID 24007 Fatal; Link 61 sourcetrack timeout error (First)'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:38+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][248][00] SXID 24007 Severity 1 Engine instance 61 Sub-engine instance 00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:48:40+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][249][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:01+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][300][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:03+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][301][00] SXID 24007 Fatal; Link 55 sourcetrack timeout error (First)'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:05+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][302][00] SXID 24007 Severity 1 Engine instance 55 Sub-engine instance 00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:07+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][303][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:09+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][304][00] SXID 24007 Fatal; Link 58 sourcetrack timeout error (First)00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:10+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][305][00] SXID 24007 Severity 1 Engine instance 58 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:12+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][306][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:14+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][307][00] SXID 24007 Fatal; Link 59 sourcetrack timeout error (First)00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:16+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][308][00] SXID 24007 Severity 1 Engine instance 59 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:50:18+00:00]: The resource property NVSwitch_2 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][309][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:52:41+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:21 UTC 2024][241][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:45+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:21 UTC 2024][243][00] SXID 24007 Severity 1 Engine instance 37 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:47+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:21 UTC 2024][244][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:49+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][245][00] SXID 24007 Fatal; Link 50 sourcetrack timeout error (First)13'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:51+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][246][00] SXID 24007 Severity 1 Engine instance 50 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:52+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][247][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:54+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][248][00] SXID 24007 Fatal; Link 51 sourcetrack timeout error (First)14'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:56+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][249][00] SXID 24007 Severity 1 Engine instance 51 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:58+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][250][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:53:59+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][251][00] SXID 24007 Fatal; Link 54 sourcetrack timeout error (First)14'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:54:01+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][252][00] SXID 24007 Severity 1 Engine instance 54 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:54:03+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][253][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:54:05+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][254][00] SXID 24007 Fatal; Link 55 sourcetrack timeout error (First)'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:54:07+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][255][00] SXID 24007 Severity 1 Engine instance 55 Sub-engine instance 000x'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T06:54:09+00:00]: The resource property NVSwitch_3 Driver Event Message has detected errors of type '[Thu Mar 14 06:42:22 UTC 2024][256][02] SXID 24007 Data {0x00000020; 0x0000003e; 0x00000020; 0x0000003e; 0x00'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:43:54+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][163][02] XID 74 NVLink: fatal error detected on link 0(0x10010000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:43:56+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][164][02] XID 74 NVLink: fatal error detected on link 1(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:43:57+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][165][02] XID 74 NVLink: fatal error detected on link 4(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:43:59+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][166][02] XID 74 NVLink: fatal error detected on link 5(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:01+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][167][02] XID 74 NVLink: fatal error detected on link 10(0x10000000; 0x0; 0x0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:03+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][168][02] XID 74 NVLink: fatal error detected on link 2(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:05+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][169][02] XID 74 NVLink: fatal error detected on link 3(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:07+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][170][02] XID 74 NVLink: fatal error detected on link 12(0x10000000; 0x0; 0x0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:09+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:44 UTC 2024][171][02] XID 74 NVLink: fatal error detected on link 13(0x10000000; 0x0; 0x0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:11+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:45 UTC 2024][172][02] XID 74 NVLink: fatal error detected on link 8(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:13+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:45 UTC 2024][173][02] XID 74 NVLink: fatal error detected on link 9(0x10000000; 0x0; 0x0;'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:14+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:45 UTC 2024][174][02] XID 74 NVLink: fatal error detected on link 11(0x10000000; 0x0; 0x0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:16+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:45 UTC 2024][175][02] XID 74 NVLink: fatal error detected on link 16(0x10000000; 0x0; 0x0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
2024-03-21T05:29:19Z,"[2024-03-14T09:44:18+00:00]: The resource property GPU_SXM_6 Driver Event Message has detected errors of type '[Thu Mar 14 09:42:45 UTC 2024][176][02] XID 74 NVLink: fatal error detected on link 17(0x10000000; 0x0; 0x0'.; Resolution: , Resolved: (Unknown) ",2024-03-21 05:53:06
